cylinders,displacement,horsepower,weight,acceleration,model_year,mpg
6,299.9533222339498,70.28985272340356,2293.591226831364,12.53061114397093,1973,71.86962339835783
6,113.24076067684797,256.5346650888329,4876.3981035505185,13.889882446496031,2017,65.27636332374557
4,129.42413531102557,299.60424091231374,3014.1538692685235,12.84313567191047,1977,67.3320161245633
4,153.86031015280085,194.60810950504984,1505.567892805208,19.371034237145942,2016,73.98699624465284
4,405.38390918791526,64.70234697817047,4432.014044837792,14.256207437286873,2017,66.68366681081922
4,295.8200908930314,245.1170100387353,3598.8245645188,8.967351304004517,1987,65.93428377254817
5,84.43819156526604,68.43726221146039,2089.9549695210644,11.288718131734129,1991,72.93447518655385
5,362.8769415382858,185.0034965648203,1605.4889261197764,13.544398554977052,1979,68.52061112106301
4,257.9498750374088,119.38311855263177,2520.188508646059,19.442671187813534,2020,74.20570252290584
4,294.55799328479515,278.75669514809886,4747.604834157826,14.827413087467669,1983,67.16604865017385
6,169.92882223343292,162.83280331487126,4767.219095124643,16.35287147801607,2020,67.28333107143953
6,311.7485359255235,274.61583711963834,2588.5122020574136,9.062238168005928,2023,65.91427407595144
4,491.24436069562523,124.77027131364189,4425.7584748725085,18.527888551096975,2015,67.08096682543649
8,110.8467702224198,146.8406459553378,3046.458631399835,14.468218664165448,2000,68.24604212134159
8,199.24530785906086,286.7797970617701,3790.2066219780804,19.054740950487304,2004,65.28512223132526
4,182.05898900154853,100.32861273290884,2670.553565548815,13.345720224686671,2015,74.9275421691917
4,184.3907105154954,194.6252879127863,3305.9040869484475,16.19700796333901,1971,70.71705230307282
5,239.05667017745847,147.12758214002784,2528.2280629261427,13.650063124723605,1971,67.34768124008382
8,423.60610959255035,243.54172126718183,1713.9002682476196,9.710695154171725,2004,63.463478135676276
6,463.4006497850427,82.32409279283935,1987.823651670386,11.264599735464097,2003,64.42644868329559
4,164.9303367327688,159.30374225116714,2517.3607306563304,8.807087533294164,1998,66.94517405266872
4,308.0389739382074,224.7331567113158,4916.888243916455,13.283196114941362,1975,62.04311543706092
5,347.49756830950173,151.75405875153996,4879.8525258749705,15.792098521536161,1973,64.30157242002315
5,299.1675392328149,64.63293481884418,4396.821698695859,10.924535309715791,1970,62.223300348319576
4,262.3120855627062,226.27806533383597,2313.771178836304,13.884656698479247,2004,69.56163768941155
6,160.6297124608799,175.79958192124576,3045.6074918963786,13.507680010857957,2017,66.22678027802556
6,285.0521308636802,52.82717167002514,3039.239934717465,14.401045890840086,2016,69.4584425356196
6,248.51022763875812,203.16397380709327,2854.4063568636434,10.215016004324943,1995,66.6723172556085
6,414.13661225095325,279.97025563219665,1657.0810678141097,14.40780906088224,1998,63.42251620042418
6,400.713830848458,77.75648705292224,3370.845809785112,12.370466681446056,1980,61.90854137445633
4,136.2794461063817,197.66780875229225,1754.841972437013,11.432502187508579,2020,73.51723735833076
6,117.17800207648838,232.1672204406576,4306.715382512803,15.031784168283387,1973,63.23760739380734
4,461.42465615555125,67.69341753507636,3919.5749999567356,9.776441642019032,1991,69.1534524678947
6,304.9135233650891,55.65386454104657,2734.5795232523715,18.80790380728971,2002,72.07890307173896
4,440.27639365868805,166.04896666123682,3764.977337743621,19.218233755876582,2003,70.30628683568999
6,104.42347063788849,247.79667180859096,2315.629522956843,15.927316277543387,2000,67.44389024731495
4,301.1365589390847,90.17985252483209,2428.3752273482132,11.637856275244799,1979,70.19194462744649
4,306.55913612201925,259.1593180537307,2599.4673092389176,15.512070440316968,2004,66.68323168237053
4,441.49485366770296,214.14431385589904,4289.540599773654,15.218281598337771,2022,64.92444225528789
3,120.99619925647715,133.0433219471214,2237.4197139612957,12.695011779552038,1997,72.58979950229136
6,180.9871367438819,178.95644962311238,3469.734296201135,11.446966968479714,1992,67.66343587681875
6,250.74609183254552,291.39374493168464,2201.6349004751974,10.021435427746797,2018,65.8010118441434
5,443.65341967637573,104.1092426580847,2497.630987718452,10.608606080307807,1981,65.35640158785642
4,474.33099232963815,174.88384943601005,2324.1845254527198,15.83635908258273,1998,70.94412926320791
4,496.9443402293237,206.12163902690517,3757.5163487565005,18.63073197278949,1971,64.7569695166914
3,482.86126431257907,84.50365136891656,3343.5513055952315,12.619472659225469,1982,68.9191256019743
4,82.49553745462886,60.88052215582741,4024.5470106694365,9.462793814021982,2005,74.0833613405889
6,100.03750341062626,53.36498823286782,2269.8020306654503,8.153675619814994,2016,71.30362939673509
4,141.99486404618725,131.17321415000407,1532.0198750411303,12.870867860748625,1995,74.39348063782678
4,226.52208064351473,68.48682362121635,3881.783484956172,10.790803414236905,1986,70.04971697404756
4,428.56557301452267,250.94248813527867,1901.988854732766,11.870666804106087,2012,69.73793147668775
4,454.9156020409018,299.3298817904365,2362.068285483846,10.900038494069547,2002,63.94437371599572
5,158.47045064372486,65.325955433616,2569.9015336142793,15.96977158489714,1991,71.95061872307886
6,340.25894368027764,158.1815689833599,4113.807323018038,15.66217161013751,1971,65.24185294474857
4,465.29203372741614,56.43303074564369,3690.621337300995,18.947654294129762,1979,70.01601553485062
4,274.7673290911547,83.49772268931581,2144.929027840401,16.396938978136085,2008,75.86004123666606
4,123.48830022016926,130.73064022766852,3592.607337169096,9.979296567138043,1995,70.40350078270642
4,272.28173303554246,148.42455326441245,3978.5179828871414,17.01913315169655,1999,69.8590501451186
4,237.83385896098403,284.94573660716003,2861.1402097656,10.175214350629272,1991,65.95031653197006
8,322.6163583477229,148.95920218922396,2360.835199097482,14.70321063132512,1980,66.0881626737334
6,264.2366474509835,174.06941476435054,3876.4397052017625,8.924938513824715,1991,59.49088499587574
5,87.28528927856154,111.3958420684666,3638.1192004952404,8.567900683611784,1993,70.50750049049051
4,497.4790480337419,50.031284689143874,1772.6925546478703,13.570759911490352,1998,71.13167964152748
4,308.2868998468398,274.83361418328377,3833.3787408181397,9.259802737310041,2020,62.11657308649525
5,278.924917303536,70.42868925907621,3209.8127649235453,11.679999258584976,1979,67.7901170641951
6,480.93929603170267,291.0622102590573,4136.791349422047,12.066000539760273,2003,61.138622377658514
6,145.4613543865724,82.71102602506507,2167.511396579394,17.233123028565615,2015,75.00945376734
4,159.47979306900424,201.21962018761008,2403.7574626548176,11.992161262156358,1994,68.68861495439204
5,419.36619460636905,299.85264696415925,3401.594586841324,13.931602219061983,1990,59.50640023867306
4,189.54905361050368,84.61614901741896,3186.067347622697,17.271031160006004,2023,79.64482197447089
6,415.6753846424413,155.98577123495608,2852.2787986977382,10.458779682198584,2008,60.462609955583666
6,194.04406282157106,245.10591724286914,4111.116600504261,17.65876870685561,1982,66.19042210493973
5,93.93880469450062,58.047537462492066,3476.6304726989883,17.981537563543597,1971,71.5397432264348
4,297.1461840324207,222.44568778501113,3985.951488629415,19.86616154203021,1975,69.88714177914704
6,162.60830233328178,70.09333447269987,2036.392368116905,13.328572146371672,1970,68.02517319138701
4,398.29544303163783,109.1300355683066,4051.45903300938,12.447791943925235,1997,69.04097854549977
4,349.30384595750223,90.01904062334012,3115.348378351022,16.424063246902534,1991,70.0643425009915
4,467.91312055072547,276.83410791173407,1618.1877748960546,8.697813407249397,1980,62.64050235170847
6,408.8551100516091,95.1141791954202,2320.720438987747,8.477018138358265,2008,64.59957273268111
4,155.92590103310528,60.1085238787893,1590.147371092023,12.019890361588482,1974,72.32143369509588
4,416.06645939921447,196.90641961194055,3099.060826968653,16.754181058119237,1987,66.43225360125689
6,349.5295588218898,136.5452313524255,2640.579161942799,9.397453324137244,1989,65.65854411683101
4,360.9596895394625,151.4265551603416,4956.073459696379,15.626562178549229,1981,61.25596370491007
5,429.5504121074625,79.76568621563675,4539.764409349021,11.234063183595712,1990,61.40892099502844
4,321.0061090593549,237.05862285829863,4389.848011201022,15.820096072226004,1996,68.44233620457855
3,275.72147602826544,200.38841241087948,3253.907921609359,13.483713486671903,2019,69.91036967021904
6,347.38923485066573,141.05426118706998,4324.8062477276835,9.381820103536413,2010,61.02947090408869
4,205.14212016251082,92.893735940784,2434.0437661196434,10.967393777155674,2003,68.96784051637552
4,156.6907950565817,198.3629347926401,3462.2731374628374,10.636565046716905,1987,64.97810503206149
5,338.9668919899235,244.64931987684434,2875.2132146179347,9.975015112507641,2003,65.94904229503138
6,178.21631501590062,128.09932096679873,2099.696690329554,13.620145380857323,1971,67.50015302506259
6,113.56434592557483,56.46509588464927,1754.1470097894141,19.455986471803946,2022,79.24682902549547
4,80.23275752580665,103.585996188246,3453.764340400652,15.897065603491846,1983,70.84551644665227
3,335.4941485880282,220.59945472320732,1841.7369720807214,18.032024377977297,2008,72.8049921976012
6,232.10248906169946,297.2740943642307,4013.010838400938,19.772962268377682,1970,64.39786663296304
5,395.9706076828515,53.34405985219413,4725.139675541545,14.487471958322814,1997,64.07473280525366
6,237.57408729150302,126.5383905330252,2067.371383990463,10.856840908236503,2010,69.066686800968
6,284.1214482600552,65.50521761220972,3148.2850247857987,19.13373208452304,1996,66.6962264598143
6,250.97568858246166,129.08732194075805,4085.7110757093883,16.387807868861096,1999,67.06621761592503
4,353.24141226592536,151.47858578185532,2503.938813615594,19.507295126564202,1991,72.55869603204128
4,229.57844804628664,280.21552298656377,4722.675818715281,15.812383539866286,1981,62.9375027802193
6,484.7824129757697,70.14019985124469,4609.629456044688,17.30174012035126,1970,63.404999891823444
4,473.1817343713827,244.2835132664425,1863.1402450538728,18.68763433734654,2002,69.61372339883029
4,436.17171911605817,148.88359901574086,1595.8992003614405,17.110991738240976,2010,72.2499273005683
6,466.52611364055423,252.81571241673194,4917.6046904279065,14.751749264152666,2017,57.43034479461405
6,268.6386691529442,178.35054633140533,4847.662586698959,13.66305118713767,2018,64.39948396534882
4,305.3007666515867,59.82050971085252,2977.999615630871,17.880528018954145,1970,68.05938518027354
4,391.67888887446264,286.5514711787097,1676.9716343709035,17.263829753848263,1974,66.6482704661498
4,372.3812884741873,70.68351585863046,3666.0644346110976,12.397169887172197,2017,68.64255952645884
6,454.0850101542977,199.42087563343904,2526.935375860297,13.979983608105846,1974,63.55850243034399
8,380.859031447812,269.41694073337896,4778.53045415194,15.619889070628307,1976,54.88875857582519
4,499.1115774559534,69.94244943754848,4281.316737690062,8.34044262862577,1989,61.65998808624743
4,226.37243592926822,188.4733471040032,3773.578244467052,10.970824399179756,1995,68.06701155976037
6,429.8590517405555,256.0724688811131,2495.7634662973496,11.002572740856271,2018,61.18019894051448
4,373.00662558971896,296.581177161449,3954.4400280460113,18.598778713775747,1975,60.29740096695991
5,370.3823069903078,231.08185020350533,2512.088933657214,11.977853041955496,1995,66.09893007394744
8,216.85094983489955,119.58359386582342,1631.708444531566,14.541720653574963,1972,65.80493367027536
4,409.9527528176695,224.89258246135236,3279.5210566709593,17.97903760405074,2008,66.76104896846269
6,458.1579293859917,226.44169232690984,3210.3959067604183,11.11632575052003,1983,60.589451375312116
4,171.79035383863643,224.99150302615436,4170.520905591817,9.485084929602369,2018,66.41343670267953
4,342.70867158901575,263.56510927327645,4529.858588240557,19.380317678101367,1983,67.51756111196198
6,244.6966282231656,71.84501562987273,2740.639710429917,16.456195232409954,1989,69.95390956188255
4,495.6102101038484,77.10496135385834,3073.155535712848,10.124645188161695,2013,66.54100101176472
8,281.1097826493062,210.15428105638952,3146.4014687558483,17.836538648151915,1978,60.74919696919951
5,175.89447299471593,288.47027402454694,2634.784295303328,17.44551936002702,1975,69.57875459632008
4,240.38020259316966,166.45965972981148,4101.854232688166,18.05049316970583,1971,67.07424493651665
4,354.61212372298303,290.1406754064188,3327.354148222048,11.31455091985075,2007,70.55817712157659
4,111.95753596682204,284.5213148790385,4698.845210360239,13.382956080667652,2010,66.13655755345461
4,333.5128064929198,275.7274345585799,3776.087701634551,16.324084918737363,2012,67.4966339757347
4,471.11439885513715,277.46274371602135,2241.637956128903,12.68801089075286,2002,66.26850157232106
4,437.1523708162972,274.5796983319965,2076.8302706146274,8.83966606659519,2013,64.30531188386827
4,108.42288539635301,254.97234588479554,2803.345182707022,9.637397047945232,1974,67.8204073435027
6,497.22374907040864,223.7447396513326,2714.242890899406,15.165362061169164,1982,67.17468843462159
6,373.4653079556292,56.10204464815206,2924.961387018786,12.50201839518346,1984,64.75455250592945
6,148.15794621188996,83.06339803901312,2142.568746065547,8.064561581716493,2014,65.30548263615917
3,85.21475745115787,83.55801363286679,4923.779345092713,17.202254323713177,2024,71.78315288001005
4,151.93870724270357,55.88507106989747,2009.9842050405512,13.000444913541932,2003,76.82999184475656
6,432.03388668801017,79.17544210590917,3784.2707097851235,11.765231425351189,1978,61.74879606148023
4,89.08851647696878,279.93660839177653,1545.7423227260642,16.562230148613192,1995,78.17754235006421
3,177.92186751959633,215.9510717276965,2924.3636341165457,13.461305827836842,1999,72.28317542726235
6,398.06835004064766,128.01825457385561,2582.141896832627,16.337973312706247,1991,66.03368964220837
6,326.1664250772168,248.34000305917,2837.086232087965,8.15837698857467,1994,60.05610259130913
5,408.7489983512806,172.09237173871273,3243.2707067058973,8.113041369017893,2009,62.20301615951501
4,393.3832116072509,85.53175922896915,3601.3125053351123,14.718823164924537,1973,62.98670479107415
6,101.25258259115799,271.1255203066232,3542.28970678005,19.786544410742092,2016,70.73134015130756
5,454.85479601954364,134.6654865591181,3707.4978454238953,11.268286855019984,1997,64.68156196677647
6,175.35337039855284,224.71480763247354,4455.916888938267,16.1947226860001,2023,64.96745537067463
6,312.4248248965008,122.64854012490186,4603.51004465128,10.067090514832188,2006,59.60472953701484
6,350.6010257416671,175.01781266845,4080.3760519627913,11.738583581130005,1979,59.6941321254332
5,150.82384857174006,254.06317788260387,1776.297850235414,8.936898685702495,1978,68.82194649037085
4,490.01712781440926,89.19433660609192,4864.523370284771,18.569517919482134,2005,68.45091537844752
6,285.0255015566698,294.31284880981957,4815.893302214662,11.725248818637958,1970,58.76305123760314
6,104.20993215090525,67.55398071518155,3990.963280908738,10.76559736883588,1999,71.31857602174726
6,473.6500588066929,183.50222743512603,3311.0367499067333,16.767250141278804,1980,60.07078776181331
4,326.2324941411726,279.00637983798697,2377.164254175623,10.393281867325914,1994,64.92737376412191
4,373.66114315217806,286.4234712206313,4147.228988246066,10.883304325980596,1980,61.96368582644487
6,300.5738317723741,108.027240719944,4572.510625507012,9.243395043928576,2010,64.60156427768655
6,430.5899410063264,85.99624530370215,3828.1566031147827,19.554462910338522,2024,70.31528537042365
8,93.91605412114858,231.10075007947273,3701.7542150161976,10.971652994260147,1974,63.339748384052754
6,192.71891341640207,60.493392069059276,2175.5164659970515,19.947959633628592,1996,77.19638405767438
5,277.2523096891307,171.30974225757856,2752.2878301296637,10.113793291621747,1992,67.64013590359554
6,112.17351885175822,249.08880669829549,4030.9767771137927,8.24782219973804,1988,60.094945009998575
6,376.48080111719645,190.06368112920848,1559.1455859792818,18.7483233613314,2022,70.1095399857071
5,245.33863390336913,97.00331644350126,3744.4249701611016,14.960207022081386,1972,64.32949208507328
6,194.5205559126205,171.7610748674908,4183.346053535868,12.216919999809544,1977,65.86803641897224
4,81.41911565953315,280.3186791122232,2671.465701947736,14.160075949484614,2017,73.88290669020992
4,382.32873093498057,204.30324451106918,1766.5871922027618,11.128723458889143,2018,66.22276804577602
6,430.19990972660196,230.37265689225495,4366.917826093995,15.617106203379493,2005,61.17770931254833
4,245.91702498622934,134.06596991562873,1996.4289031975795,15.397622700110796,2024,70.62431434584349
4,316.9715503540135,97.12094379190444,2797.8038708942076,8.962307468476272,1984,66.90608457345922
4,175.62838289043134,113.91055747490091,3975.38936773723,18.928257207212923,1982,70.04179850290515
4,341.3230114376559,183.29439844007373,4359.450956780018,13.526304106701302,1999,62.94498848610922
4,85.09773249238422,120.05503840267593,4518.336714709805,10.341849584986685,2010,69.01082025240304
4,285.23043678147855,185.49119685652528,3356.4601706389044,11.688606313232189,1979,69.72809148040297
8,350.56630237309076,226.94798184404422,3165.55093759553,18.394661058051277,2003,65.84211646832695
5,465.6405447564883,233.59896904257536,4469.110469563104,12.598222063785213,1999,60.04465444814567
4,240.1610431913594,91.17123491527336,3470.7698326661493,14.74353405434754,1994,70.50139724866807
4,401.3798852520325,237.60771220846578,3525.277549453309,19.372276818595417,1975,70.2744345239458
6,331.02855257627033,218.17203489808978,3018.9067879783024,15.820597250983596,2024,69.66467577491326
4,469.3450874285338,53.00128334217667,2804.848901723639,16.108600927107226,2021,70.53404381013367
6,247.31862377696086,64.71804377243771,3181.893000514402,10.982826045944904,2006,68.86221940249295
6,214.02004274665495,211.56237546509507,2776.9662279364456,16.019542220335815,1986,65.67250064793832
6,452.5996394515404,145.92597489092742,2702.412574892335,12.725632930310015,2005,64.89047648360923
4,100.68264859148144,86.52599989391646,4977.825197027629,18.932509815196084,2009,74.44383692816798
6,137.28186503214425,61.099139792408316,2676.7472292514685,9.554466174926926,2001,71.56857904062468
4,114.60986252529867,89.84958516810772,2397.343116364335,11.427684195963536,1991,71.3522166072854
8,434.10618176208914,289.37849108040416,2738.7343144491933,8.792008743706543,2024,60.77063327319203
6,84.45511781553415,231.89141039274242,3567.7346922263714,12.570846190040012,2002,67.15572693469078
4,441.8960053087602,181.92635523357347,4688.466703181078,9.780471993876931,2024,62.00696997668713
4,269.5324740559321,285.38512501364795,4257.524875692164,18.14172505354893,1991,70.22518950662676
4,81.69061711866772,204.77760942040098,4447.843986764955,19.100518423870195,2005,70.95255242949342
6,248.69097442905758,231.41129707016682,4506.530137393502,16.03310773765659,1987,61.48027969700287
4,158.45635323891494,120.66295462646802,4721.849387564036,9.240015199830072,1997,65.03570741528699
5,342.24820473830846,197.24546089729895,2322.7493151810795,12.099570579469043,1982,67.3415285456272
4,365.33069176709154,85.86931107446006,3104.2811086310244,19.573902708175268,1987,69.57848743335772
6,284.7615795700999,151.12078629944386,2848.1918330175627,9.635614687514003,1992,66.45594992741127
6,97.0182006846614,58.31008124665253,2836.5694811472513,14.677872591473557,2004,70.90466982325998
6,355.5740978342248,104.15702189567011,3782.992780957647,12.23515371194675,1987,63.89129223793174
6,433.6562891143189,68.71715735566868,2906.3107111121017,19.989951345834342,1979,73.05472292015973
4,382.5361964770886,146.94470487680786,3657.156070710213,11.424668775701743,2020,64.88751594894772
4,428.5823259612338,260.75879115962255,2837.977773047327,8.57326718340132,1971,57.24425018805079
6,164.21399989137274,144.48352658626328,2588.9486395354807,16.42619377789601,1983,72.8850867930498
4,453.3329346557227,257.9099064986608,2735.7701245511325,11.920871962929318,2001,61.527226847924005
4,215.32124927214437,214.12457814472185,4313.14969604816,15.890977207455474,1999,66.19469406697712
3,85.63002198583624,177.38236165770695,3603.6786268011183,9.255823841774175,1988,70.56665838773199
4,434.2244914582097,109.22292331533262,4908.992065558151,14.276758411163014,1974,64.8817296517476
3,475.5649329651852,280.53902321103806,4414.296792329064,12.502778580831773,2017,58.06346324493945
6,355.3344429152865,63.55020221050832,3200.232129169144,14.441205607743568,2001,67.02298120431644
4,177.20338479463834,222.22825442470383,2348.3171728292655,18.24166877529364,1979,73.64563376157189
5,185.73267499866276,205.3099732023422,3858.6818900930084,19.672967455535307,1974,72.75569755668535
3,275.9690068429602,160.2603805641317,4043.261095591775,17.037585789416035,1983,66.96850592710499
6,457.0890534325962,110.08023882315133,3124.6159292718567,17.202299782644776,2008,69.2551776957703
4,142.83101558197453,157.67398421131674,2304.7274634374176,14.347233076872708,2011,72.15517670478097
6,426.9089412250645,268.19318138835513,3450.3341125214283,9.168799326299315,2012,62.0895510099691
6,202.34717965616315,259.19152756373853,2388.4023832580633,16.004714555860733,1988,65.60350848047696
4,419.6061911602211,285.3453124942573,4789.994111706532,9.773358461389666,1980,58.003620450748606
8,466.51390299264625,126.948301656312,3701.094868118018,10.947932678944765,2004,60.65013397848434
8,259.54742623761445,146.77603959221824,2521.758365842252,16.490990156842297,2008,69.58608617977394
6,233.32127472432296,54.68153816496583,2255.057409170836,15.883911129417164,2015,73.98001888368441
6,416.93295396794673,285.73749868000203,4008.531491847923,11.771911299077372,2007,58.99339445780281
4,302.3828105993455,132.3475229543172,3977.276480846135,17.264530831682855,1991,68.03594608330494
5,367.4686003545428,151.0409553832483,3589.962810280012,19.27178941330706,2021,73.24907677634098
4,341.5882795236954,276.95115286184864,3650.053588127275,14.543115453732801,2014,66.49300875214692
4,144.21331517081444,181.6496075417033,3613.5415098896806,16.13223990820508,2015,70.76460451711897
8,434.8119513216159,191.5436354388695,2760.36206383681,11.26135501364322,1999,61.73508188159224
4,162.2255467935172,94.05820953772921,4780.950435026157,19.64968453571233,2021,74.4002447741048
6,471.55850050972793,174.6650052046636,3177.474624920212,11.284458941429467,1999,59.399259051059786
6,185.23994239730212,279.5521502271936,1571.1476505095643,18.64890829098582,2016,72.69929475380641
6,388.2300087749716,189.6795220269815,2719.264698359139,19.13442934158463,2019,65.79267257949628
8,199.55526526730864,113.77909115993953,1955.9890252665982,16.635543135247232,1980,67.63837436293598
4,213.46987160648283,57.79521603369071,2771.843268667592,17.739049132648958,1991,72.29968944976586
3,210.20077816856823,134.075443363517,3628.9186976250644,13.494281693481923,1979,69.47221621288269
4,394.114746690955,193.14772851611448,1579.3256608267343,19.034561473400647,2012,71.82561881646097
4,313.8623495471451,60.653322092707526,4545.70185929754,16.911754940469685,1988,68.55229961505543
3,450.8400314559488,202.44814432278906,3636.0819146386143,11.92092789841224,2023,62.36430867423774
4,209.09654206569883,180.8534567795282,2533.8015669064816,8.419342011865286,1984,67.1430664276466
6,370.6368592638326,245.85886729164272,2589.2181087349854,14.489398716282572,2004,62.9048010474722
5,396.2384118585065,57.222043067990455,3129.8386178065275,18.087803896893504,2004,75.08920093846528
4,143.62248747258243,245.21183620468435,2368.3213210062772,18.328017426467618,1970,70.74317650415512
6,248.24753007432068,180.21926143952672,1515.1967471633118,18.021424705802453,2016,72.03963729401886
4,282.7833476271727,142.63233319492787,1592.9510686274211,10.576957825053423,2014,72.61686376881366
3,229.3887037556372,291.34574408970605,2752.09235190207,13.113781755198772,2016,72.18036656071256
6,215.287290307038,90.02988680901326,1934.7758681301289,15.36591026217767,2022,70.71521659282762
6,368.2963554790096,185.3312797727766,1578.2728612647866,16.010677904816397,1987,69.22946992536208
6,170.6638870169852,130.2453683981196,4507.442445121941,12.015001059514226,1995,67.21177851744889
3,377.9441130054741,181.87159469883395,2459.4805977499864,16.311707885005532,1987,70.54151646319522
6,472.7185624841068,188.06886314510302,3260.929020083804,15.090764089611355,2010,64.45280471043306
6,317.3829588946555,72.36206210621144,2127.931794670681,14.801306896473818,1987,68.4885061122556
5,336.8023794305791,215.28378672958743,1663.5374028531678,15.956297884823325,2012,69.5817117635333
6,108.95173489211741,208.62037397975294,4107.032048210035,15.240415146394099,1987,66.35532101392309
6,443.0802995194879,242.36681865861598,1937.348991263742,10.002495615903943,2001,62.018640521754484
5,199.88807062394352,72.66462341479274,1590.0091584128052,18.49299592838336,2007,78.05901861367528
5,338.32148952199725,124.31463672592196,3555.3061489219344,10.886837041670201,1996,63.539057556860314
8,491.22711129281697,212.52764993202533,1547.1365034750736,16.93386537478873,2018,67.07407927551836
6,330.1110922405793,84.18270647890212,3027.000806836126,10.117480075501458,1998,68.33041747691234
4,384.3779847350386,219.39955269711058,2510.9261696723565,15.931596954334726,2018,70.13212769709972
6,267.03423965397576,64.75667770510574,2617.9629472821352,18.748205105589875,2010,69.08214818832107
4,105.3536542763241,133.7328882399069,1513.6466508991043,8.116526184447489,1989,72.95313057143217
4,414.9917267857112,261.6777805831298,4875.211281339783,19.756131998483472,2004,63.75682217756245
5,94.69951333087398,243.57282259529003,3309.370858692383,8.356110399918856,1992,64.47392093452818
8,374.27628813289874,211.19017880677197,3503.7924656458936,8.136411450735851,1981,58.097352135302884
8,89.62706072284752,267.6146041562753,3831.428697192098,18.29072118004758,2022,69.2629040843133
4,442.1681993622016,227.3173860430501,4291.326268674184,16.50444803724883,2004,61.42621392506227
5,146.20713504985184,179.84377630270075,3627.6819070821152,9.269727895140518,2005,66.68019920477215
4,295.9940280858715,294.9293750964466,4167.693369226581,19.248978879151274,2011,71.51763655661448
8,330.8032958829219,223.7140199473299,3070.573530270065,16.063186893954125,2023,62.420269361236414
8,272.1690710968331,200.34179420325077,2799.462991415709,9.33252252245711,1997,61.387039399247755
6,223.12066552653263,152.21764023839117,4380.968676187647,18.326643151093478,2006,66.75443160743454
6,276.4820043960081,275.6031246447626,4528.58683460712,13.770858227117603,1989,62.731330172385825
6,210.79461663008667,123.9272739012482,1982.3233442542682,11.337604280802617,2004,66.95920052959043
5,264.0113857739625,52.30489855272567,3399.310654360214,17.900492602792134,2023,69.83425312089612
4,230.74345621917288,99.18513060808999,3892.7485067015577,16.861357444290526,1976,71.64294995986081
4,317.80602587300103,77.37937298558978,1792.595578211884,15.476525625728755,2003,74.02422951242258
6,179.92814814289306,129.74844354326802,4753.588858599631,18.78215782559316,1975,64.71833825537497
6,495.2357530638852,256.46966936461376,3320.3842045099577,18.335357720818028,1988,62.69611282916649
4,290.3653804205095,212.88242134125187,3759.1009606086327,10.721499901338687,2011,63.16757346242118
8,161.54807251409403,92.24514730842813,2123.849618316238,18.544233852576927,1977,72.27563115177699
4,280.36803481825444,247.20543027308463,2425.5214148439954,12.488478074884469,2017,69.33524495365484
5,443.8943544004262,176.05496652485067,1923.5042583842082,13.181292029615042,1999,65.46950105673633
6,89.15885311224615,178.17865602957423,2423.995526488611,19.667988645542827,1971,70.75953799392346
6,365.4127300250613,140.52804524521832,3223.388678521296,17.118491942549838,1985,65.59700698557431
6,310.1464746534498,266.1540912055059,4417.703598100537,11.857831452350306,2022,59.75175157867031
4,151.2143576354569,129.58182596394818,3368.031952571272,15.775110675998446,2015,75.59521559044029
4,423.34010450806664,73.53494016742216,2355.6225938088364,14.471892035181341,1993,72.35131096035936
6,234.93154139708238,125.68224849298628,1656.173762117548,9.399238844546971,1994,67.37836255276838
5,203.39685210251312,228.83838656697142,3676.894425674516,18.6530280558798,1982,67.5513661044193
4,427.81258057989845,214.39547170083222,2970.559640783268,17.862577803607874,2024,67.03332345432113
6,348.1805194004991,97.00428838839446,4945.238533859745,17.33252428264324,1978,63.980803511696315
4,457.26881514342625,77.9460747762355,4229.159598940925,14.709840650924153,1999,67.45297084140994
6,344.55115554190377,215.2164396004366,4329.269867456793,10.650049283377019,1978,62.12212887292688
6,391.1434163314884,219.09420891372807,1542.8225800813889,18.606752351835134,2009,67.73499943031223
4,431.3072764290374,141.5374093026427,4222.2836651642,12.235587723427766,1976,59.84784428607781
3,102.9906470821735,260.70034588226997,2181.1465873642246,8.241417415461736,1985,67.07148237575313
6,405.9405627251397,294.55130094997924,3550.2855530090706,19.78129013295388,2007,65.78242598619472
6,337.75672237682227,101.41130586234885,3065.9755031050154,18.333885241063008,2001,69.31659147665786
6,109.19327453638115,194.26717892650709,3500.6134770218796,15.472164265255055,1998,70.59650124497101
6,293.6027271848603,51.33658225098479,1967.0523529804868,8.148885673129936,2012,68.58615303399665
6,114.63239275326063,228.26359900657184,3099.1208849390123,10.73259268609765,2020,70.5345330186051
8,389.0978247237534,153.57052839082945,1629.3064008308208,13.424598655709895,2009,62.55035239109949
5,309.53071983711084,98.31730672579121,1643.4977185587077,15.537019078957046,2020,68.22014259565711
4,480.5008857131649,238.05548044109403,3802.0834577092446,16.49785420091184,1984,66.54299896918722
4,156.91685606014335,252.66219938902017,4830.944307152629,17.45927237361824,1980,65.23536597401582
4,334.53405005855893,77.79162529398432,4220.875215466741,14.667931108244186,1978,67.53772851985929
5,168.86449651960635,60.248940459508496,3142.0452319984197,15.87420113421657,1985,72.06225303772605
4,337.9072935855073,133.5196104172793,1695.5475903233053,17.734912378584365,1994,73.63010381803379
8,383.5128749915597,206.4976164402589,1657.5705230998647,16.638095723969656,2001,64.95532790478204
5,383.3678183184062,248.35488179715827,2052.6229138782032,19.457747986480477,2014,68.1128049361619
